상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
11934372,BBQ치킨,만리포해수욕장점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44825,태안군,4482534000,소원면,4482534026,소원면,4482534026111320000,1,대지,1132,,충청남도 태안군 소원면 의항리 1132,448254592100,충청남도 태안군 소원면 만리포2길,206,,4482534026109790005005927,,충청남도 태안군 소원면 만리포2길 206,357934,32123,,2,,126.14681252162,36.7911738622242
11934427,썬더치킨신호1호점,신호1호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26440,강서구,2644056000,녹산동,2644011700,신호동,2644011700102320019,1,대지,232,19,부산광역시 강서구 신호동 232-19,264403136060,부산광역시 강서구 신호산단5로,53,,2644011700102320019000001,,부산광역시 강서구 신호산단5로 53,618290,46759,,1,,128.878862632611,35.0834828620775
11934553,BBQ치킨김해워터파크점,김해워터파크점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48250,김해시,4825061000,장유1동,4825012700,신문동,4825012700114170000,1,대지,1417,,경상남도 김해시 신문동 1417,482503335054,경상남도 김해시 장유로,555,,4825012700114170000000001,,경상남도 김해시 장유로 555,621260,51011,,1,,128.828584384879,35.1789272338983
11934574,BBQ치킨경주IC휴게소점,경주IC휴게소점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47130,경주시,4713057000,황남동,4713014200,율동,4713014200100640004,1,대지,64,4,경상북도 경주시 율동 64-4,471302305001,경상북도 경주시 서라벌대로,420,,4713014200100640004038154,,경상북도 경주시 서라벌대로 420,780310,38189,,1,,129.193630966548,35.8125251842942
11934669,BHC치킨포동점,포동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139053100,신현동,4139010400,포동,4139010400100200026,1,대지,20,26,경기도 시흥시 포동 20-26,413904397439,경기도 시흥시 신현로38번길,7,,4139010400100200026009882,,경기도 시흥시 신현로38번길 7,429871,14957,,1,,126.784874891663,37.4063551331678
11934680,굿앤닭용원점,용원점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48129,창원시 진해구,4812965000,웅동2동,4812916400,용원동,4812916400112210002,1,대지,1221,2,경상남도 창원시 진해구 용원동 1221-2,481294793306,경상남도 창원시 진해구 용원중로37번길,13,,4812916400112210002028924,소스와꼬꼬,경상남도 창원시 진해구 용원중로37번길 13,645510,51604,,1,,128.815234527903,35.1008289778322
11934776,신통치킨하상점,하상점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139063000,연성동,4139012000,하상동,4139012000103750010,1,대지,375,10,경기도 시흥시 하상동 375-10,413904397633,경기도 시흥시 하상로4번길,7,,4139012000103750010010288,,경기도 시흥시 하상로4번길 7,429270,14977,,1,,126.813294277698,37.3912808560597
11934894,처갓집,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42210,속초시,4221059000,청호동,4221010800,조양동,4221010800114900312,1,대지,1490,312,강원도 속초시 조양동 1490-312,422104469127,강원도 속초시 새마을길,5,,4221010800114900312010089,,강원도 속초시 새마을길 5,217812,24887,,1,,128.601754652231,38.1867020007069
11935212,교촌치킨미아역점,미아역점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11305,강북구,1130554500,송중동,1130510100,미아동,1130510100101310008,1,대지,131,8,서울특별시 강북구 미아동 131-8,113053005039,서울특별시 강북구 도봉로,142,,1130510100101310008019716,,서울특별시 강북구 도봉로 142,142809,01161,,1,,127.028362013999,37.6215346915105
11937072,비에이치씨티건설,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159052000,진안동,4159011600,진안동,4159011600109140002,1,대지,914,2,경기도 화성시 진안동 914-2,415903012007,경기도 화성시 효행로,1059,,4159011600009140003023776,미래프라자,경기도 화성시 효행로 1059,445390,18398,,1,,127.042639518085,37.2147380340138
11938241,둘리치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28110,중구,2811062800,운서동,2811014700,운서동,2811014700127870002,1,대지,2787,2,인천광역시 중구 운서동 2787-2,281103149060,인천광역시 중구 흰바위로,15,,2811014700127870002222974,영종풍림아이원아파트,인천광역시 중구 흰바위로 15,400833,22370,802,1,,126.485748702531,37.4932018221267
11938759,멕시칸치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29170,북구,2917066900,일곡동,2917012700,일곡동,2917012700108490001,1,대지,849,1,광주광역시 북구 일곡동 849-1,291703162062,광주광역시 북구 일곡택지로,60,,2917012700108490001014596,한일아파트,광주광역시 북구 일곡택지로 60,500867,61038,102,2,,126.895468311773,35.2073992734747
11939076,멕시칸치킨반월체인점,반월체인점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45113,전주시 덕진구,4511365000,조촌동,4511312300,반월동,4511312300103860007,1,대지,386,7,전라북도 전주시 덕진구 반월동 386-7,451133267064,전라북도 전주시 덕진구 쪽구름로,133,,4511312300103860007013042,반월동한강아파트,전라북도 전주시 덕진구 쪽구름로 133,561370,54808,,1,,127.071070256774,35.8738434545483
11939087,꾸꾸루꾸유진바베큐치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43113,청주시 흥덕구,4311376000,강서1동,4311313800,비하동,4311313800103000000,1,대지,300,,충청북도 청주시 흥덕구 비하동 300,431134511051,충청북도 청주시 흥덕구 2순환로1050번길,13,14,4311313800103000000008785,효성아파트,충청북도 청주시 흥덕구 2순환로1050번길 13-14,361773,28361,102,1,,127.420930730859,36.6401494758016
11939230,바비큐보스치킨상동점,치킨상동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41190,부천시,4119074200,신중동,4119010800,중동,4119010800110280000,1,대지,1028,,경기도 부천시 중동 1028,411903184001,경기도 부천시 계남로,123,,4119510800110280000001189,한라뜨란채2단지아파트,경기도 부천시 계남로 123,420731,14511,115,1,,126.763934699728,37.5106587044436
11939811,또래오래서교,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46130,여수시,4613071000,문수동,4613012000,문수동,4613012000100020013,1,대지,2,13,전라남도 여수시 문수동 2-13,461303282027,전라남도 여수시 문수로,148,1,4613012000100020013054683,,전라남도 여수시 문수로 148-1,550816,59714,,1,,127.709681000585,34.7572181294705
11939812,또래오래인후점,인후점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45113,전주시 덕진구,4511356000,인후3동,4511310300,인후동1가,4511310300108900001,1,대지,890,1,전라북도 전주시 덕진구 인후동1가 890-1,451133267022,전라북도 전주시 덕진구 무삼지로,40,,4511310300108900001029266,부영2차아파트,전라북도 전주시 덕진구 무삼지로 40,561789,55021,208,1,,127.164646454568,35.8293840037663
11939910,두배로치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45140,익산시,4514065200,어양동,4514012300,어양동,4514012300106060001,1,대지,606,1,전라북도 익산시 어양동 606-1,451403269039,전라북도 익산시 하나로,357,,4514012300106060001063519,쌍용아파트(상가),전라북도 익산시 하나로 357,570733,54640,119,1,,126.983528100386,35.9520512355751
11940196,궁숯불바베큐치킨체인점,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45140,익산시,4514064700,영등2동,4514012200,영등동,4514012200108100000,1,대지,810,,전라북도 익산시 영등동 810,451404607065,전라북도 익산시 고봉로36길,21,,4514012200108100000065364,제일4차아파트,전라북도 익산시 고봉로36길 21,570770,54542,605,1,,126.973757372308,35.964441785363
11940359,새나라치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41281,고양시 덕양구,4128162200,화정2동,4128112300,화정동,4128112300109870000,1,대지,987,,경기도 고양시 덕양구 화정동 987,412813192027,경기도 고양시 덕양구 백양로,64,,4128112300109870000012772,옥빛마을13단지아파트,경기도 고양시 덕양구 백양로 64,412744,10499,,1,,126.834342793811,37.63139169418
11940574,빠담빠담,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46110,목포시,4611064500,삼학동,4611010200,산정동,4611010200113940000,1,대지,1394,,전라남도 목포시 산정동 1394,461103281008,전라남도 목포시 남해로,80,,4611010200113940000004932,동화에이스빌,전라남도 목포시 남해로 80,530350,58745,101,1,,126.404678825598,34.7898037033174
11940715,낙원치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43130,충주시,4313063000,연수동,4313011800,연수동,4313011800104640003,1,대지,464,3,충청북도 충주시 연수동 464-3,431304514371,충청북도 충주시 동수5길,34,,4313011800104640003019485,낙원아파트,충청북도 충주시 동수5길 34,380961,27351,나,1,,127.937371543748,36.9847059194196
11941075,멕시칸치킨연수이,연수이,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43130,충주시,4313063000,연수동,4313011800,연수동,4313011800104210007,1,대지,421,7,충청북도 충주시 연수동 421-7,431304514129,충청북도 충주시 국원초2길,18,,4313011800104210007019410,유원하나아파트,충청북도 충주시 국원초2길 18,380759,27372,,1,,127.942541365523,36.9813561891483
11941123,더조은치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29140,서구,2914083000,풍암동,2914012800,풍암동,2914012800111320000,1,대지,1132,,광주광역시 서구 풍암동 1132,291403160050,광주광역시 서구 풍암순환로,183,,2914012800111320000003134,우미광장아파트,광주광역시 서구 풍암순환로 183,502776,62059,나,1,,126.881969001691,35.1273405612424
11941132,더조은치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29170,북구,2917065600,문흥1동,2917011200,문흥동,2917011200109950002,1,대지,995,2,광주광역시 북구 문흥동 995-2,291704286250,광주광역시 북구 문산로62번길,20,,2917011200109950002035945,"문흥동우미,호반아파트",광주광역시 북구 문산로62번길 20,500110,61128,102,1,,126.925436064906,35.1851433309645
11941731,드림치킨랜드,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46790,화순군,4679025000,화순읍,4679025024,화순읍,4679025024104050003,1,대지,405,3,전라남도 화순군 화순읍 신기리 405-3,467903291004,전라남도 화순군 화순읍 광덕로,215,,4679025024104050003044850,화순부영아파트,전라남도 화순군 화순읍 광덕로 215,519756,58114,607,1,,126.990616719662,35.0636993632734
11942186,멕시카나,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41610,광주시,4161054000,쌍령동,4161010200,쌍령동,4161010200103490000,1,대지,349,,경기도 광주시 쌍령동 349,416104433033,경기도 광주시 경충대로1422번길,26,,4161010200103490000004339,동성2차아파트,경기도 광주시 경충대로1422번길 26,464713,12792,,1,,127.278353827263,37.3978720249532
11943247,BBQ치킨안산원곡점,안산원곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139058100,군자동,4139012700,거모동,4139012700106120001,1,대지,612,1,경기도 시흥시 거모동 612-1,413904397066,경기도 시흥시 군자로335번길,11,,4139012700106120001009238,동보아파트,경기도 시흥시 군자로335번길 11,429702,15044,103,1,,126.773541256168,37.358103898416
11943309,BBQ치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48123,창원시 성산구,4812356000,성주동,4812311000,안민동,4812311000101970000,1,대지,197,,경상남도 창원시 성산구 안민동 197,481234784155,경상남도 창원시 성산구 안민로101번길,29,,4812311000101970000022150,안민청솔마을대동아파트,경상남도 창원시 성산구 안민로101번길 29,642903,51551,108,1,,128.689634938015,35.1880820697486
11943329,BBQ치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46130,여수시,4613076500,만덕동,4613012600,덕충동,4613012600117440001,1,대지,1744,1,전라남도 여수시 덕충동 1744-1,461304646263,전라남도 여수시 덕충3길,6,,4613012600117440001030454,여수충일교회,전라남도 여수시 덕충3길 6,550812,59725,A,1,,127.736703900571,34.7540792219639
11943330,비비큐프라자,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47170,안동시,4717069000,강남동,4717014000,정하동,4717014000102990001,1,대지,299,1,경상북도 안동시 정하동 299-1,471704721046,경상북도 안동시 강남1길,98,23,4717014000102990001015851,현진에버빌3차아파트,경상북도 안동시 강남1길 98-23,760400,36750,305,1,,128.731192842386,36.547570166871
11943498,멕시칸치킨구곡청솔점,구곡청솔점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42130,원주시,4213055000,단구동,4213010700,단구동,4213010700115890002,1,대지,1589,2,강원도 원주시 단구동 1589-2,421303219012,강원도 원주시 늘품로,6,,4213010700115890002017569,청솔1차아파트,강원도 원주시 늘품로 6,220759,26489,,2,,127.949832264449,37.3209549538476
11943500,맥칸치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45140,익산시,4514069000,삼성동,4514013400,부송동,4514013400102160002,1,대지,216,2,전라북도 익산시 부송동 216-2,451404607415,전라북도 익산시 무왕로26길,11,5,4514013400102160002057181,부송우남아파트어린이집,전라북도 익산시 무왕로26길 11-5,570775,54558,107,2,,126.999685072132,35.9603255539047
